star_id,period,radius,tdur,rhostar,rstar,mstar,npl,mass
17360,4.05013156,1.55895484,0.10125449458333334,1.0,1.0,1.0,2,3.851773170589096
17422,6.40401254,3.12391213,0.15808897875,1.0,1.0,1.0,2,9.433212926458786
17422,15.5969303,2.63096841,0.21922526541666668,1.0,1.0,1.0,2,7.012822185803516
17591,1.5430034,2.07977087,0.09962012166666667,1.0,1.0,1.0,3,9.325312096961227
17591,2.45991984,2.11456379,0.11829645791666667,1.0,1.0,1.0,3,9.030289219421594
17591,3.73677959,1.67597153,0.13268040791666666,1.0,1.0,1.0,3,5.060461109887688
17728,4.23441699,1.00599904,0.09832871291666667,1.0,1.0,1.0,2,0.9150909818446251
17728,7.18155141,0.948693349,0.11984622625000001,1.0,1.0,1.0,2,0.7535292625280823
17787,1.30802797,2.51171967,0.08955547541666666,1.0,1.0,1.0,3,10.293092451789269
17787,2.5927105,2.09172832,0.05802555,1.0,1.0,1.0,3,8.286117105889252
17787,7.68911844,1.89623842,0.08318826124999999,1.0,1.0,1.0,3,5.540216515054363
17828,1.02132209,1.54457824,0.02783596229166667,1.0,1.0,1.0,2,4.182853087693677
17828,1.3636606,1.92452624,0.04644947458333334,1.0,1.0,1.0,2,6.634213637058884
17856,13.3766577,1.57768953,0.05611218708333333,1.0,1.0,1.0,3,3.8658777599908625
17856,27.2281178,1.76136151,0.24095282958333333,1.0,1.0,1.0,3,4.870690563277226
17856,43.9333962,2.59604506,0.18765577666666666,1.0,1.0,1.0,3,5.121633094051905
17895,18.4570142,2.60784461,0.21448902,1.0,1.0,1.0,3,6.205690088851595
17895,24.5886871,4.6019634,0.07458489583333333,1.0,1.0,1.0,3,24.820439665070737
17895,41.7461524,5.53794361,0.19716642291666667,1.0,1.0,1.0,3,28.402173284479566
17900,0.487314638,0.787684268,0.07019960833333333,1.0,1.0,1.0,2,0.5323326907795315
17900,1.88987107,1.25110275,0.10721976166666668,1.0,1.0,1.0,2,2.427928125800977
18476,7.50132749,2.84596598,0.17086662875,1.0,1.0,1.0,2,6.749031505373329
18476,12.7633957,3.67758847,0.17347809749999998,1.0,1.0,1.0,2,9.688628204257164
18524,9.50262878,2.6535768,0.17441932791666667,1.0,1.0,1.0,6,7.0406965370525185
18524,14.0140345,1.98837625,0.14812815166666668,1.0,1.0,1.0,6,6.599356594816385
18524,18.62329,2.03180983,0.22505990333333334,1.0,1.0,1.0,6,6.448997897009088
18524,26.5950485,2.24019677,0.2528081220833333,1.0,1.0,1.0,6,5.560921417829799
18524,35.3840866,3.12541167,0.12717309791666667,1.0,1.0,1.0,6,5.818535263639585
18524,463.023035,4.40946066,0.6810538541666666,1.0,1.0,1.0,6,21.093791500462864
18675,13.440119,1.67582817,0.16281264791666666,1.0,1.0,1.0,2,5.083126407265215
18675,64.8367218,3.7669915,0.3562872670833333,1.0,1.0,1.0,2,12.612738056250649
18828,1.07060609,2.12061297,0.08997778375,1.0,1.0,1.0,3,10.488930308162777
18828,2.14746282,2.38538153,0.11345768208333333,1.0,1.0,1.0,3,9.121993422442735
18828,3.91058005,2.78467888,0.13800531083333334,1.0,1.0,1.0,3,8.471217382173512
18853,2.36717485,1.05229397,0.09489848333333334,1.0,1.0,1.0,2,1.1695080859808318
18853,9.62877518,1.30545731,0.14301700250000002,1.0,1.0,1.0,2,1.2933707218936483
18890,4.57799931,3.27874065,0.1049011525,1.0,1.0,1.0,4,14.105679832024027
18890,6.14829759,2.56743523,0.15316873625,1.0,1.0,1.0,4,7.923066026158693
18890,11.6243343,4.47843928,0.07903880625,1.0,1.0,1.0,4,20.185253441068102
18890,20.3120542,3.76669258,0.06340134166666667,1.0,1.0,1.0,4,14.342322847601125
18970,5.56743585,0.691801469,0.10673746499999999,1.0,1.0,1.0,2,0.2375461430767731
18970,13.9851318,0.88977945,0.16374860166666666,1.0,1.0,1.0,2,0.7414411902414098
19043,3.96477384,2.19796305,0.12507570375000002,1.0,1.0,1.0,2,6.863432568236912
19043,10.0082832,1.42431724,0.18249429333333334,1.0,1.0,1.0,2,2.5700614940125464
19518,6.18535583,1.90622682,0.1603557225,1.0,1.0,1.0,3,5.684350745488661
19518,10.5553543,1.56308314,0.1673658354166667,1.0,1.0,1.0,3,4.8079550264066135
19518,15.4102017,1.68177603,0.19590955458333334,1.0,1.0,1.0,3,5.771392641021203
19536,2.81085378,1.89868085,0.11722015458333333,1.0,1.0,1.0,2,8.196428788679455
19536,10.8528692,2.83419189,0.11167029833333332,1.0,1.0,1.0,2,6.9080020346543485
19954,7.12031078,2.00698331,0.16058594666666667,1.0,1.0,1.0,3,7.755037881777358
19954,14.2971333,2.20506393,0.16786434791666668,1.0,1.0,1.0,3,6.497257781120708
19954,36.1111284,3.18272736,0.289469245,1.0,1.0,1.0,3,9.008053204252219
20351,10.8151562,1.66306699,0.13703803541666668,1.0,1.0,1.0,3,4.238598433400162
20351,26.6506972,2.35381736,0.26081098333333336,1.0,1.0,1.0,3,7.846011862452064
20351,55.5150645,2.68211886,0.30156692041666666,1.0,1.0,1.0,3,6.837566070374598
20427,7.89051419,1.97782227,0.16155200625,1.0,1.0,1.0,2,7.4060736210282805
20427,17.4810949,2.8108814,0.19549732041666668,1.0,1.0,1.0,2,6.708291719294895
20451,3.95975773,3.10961131,0.10275568583333333,1.0,1.0,1.0,3,10.747095375923905
20451,8.19083451,2.66446247,0.16857973625,1.0,1.0,1.0,3,7.258933869181274
20451,17.4685831,2.29973209,0.1946576316666667,1.0,1.0,1.0,3,5.58114730370745
21077,2.00095436,0.997748102,0.10948495625,1.0,1.0,1.0,2,0.8470064525375767
21077,4.38033603,1.19063904,0.14195148958333334,1.0,1.0,1.0,2,2.031715270319686
21637,1.2870367,1.26776463,0.06412237958333333,1.0,1.0,1.0,5,2.3023731987099754
21637,1.82113161,1.35385358,0.09153204124999999,1.0,1.0,1.0,5,3.3818949189934027
21637,3.81618892,2.3460882,0.11742477458333334,1.0,1.0,1.0,5,7.720580942788761
21637,5.99667618,3.66615086,0.05700675166666667,1.0,1.0,1.0,5,15.734723805390754
21637,27.52291,2.1145221,0.20415565958333334,1.0,1.0,1.0,5,5.992539510780871
21688,0.247002802,0.896172082,0.05917913458333333,1.0,1.0,1.0,2,0.5994242552591544
21688,0.535036693,0.987529504,0.07226829166666666,1.0,1.0,1.0,2,0.9212159967397439
21721,9.7762255,2.14444515,0.18675417875,1.0,1.0,1.0,2,6.45820407316962
21721,103.99575,2.88845214,0.36245985999999997,1.0,1.0,1.0,2,7.013696618849673
21774,0.216002694,0.565677878,0.05428958833333333,1.0,1.0,1.0,3,0.14304943334339065
21774,0.276606308,0.615435952,0.055170618750000004,1.0,1.0,1.0,3,0.23744942555976484
21774,0.713942406,1.38632385,0.041189815375,1.0,1.0,1.0,3,3.7848641832127963
21803,10.8929842,1.09271107,0.10344141125,1.0,1.0,1.0,2,0.9994042326851362
21803,65.8104757,5.67471209,0.2535633575,1.0,1.0,1.0,2,31.459030545164673
21860,2.62340616,1.58660235,0.0582357825,1.0,1.0,1.0,2,4.627964126901453
21860,10.0308333,0.881631666,0.18620405875,1.0,1.0,1.0,2,0.5946709446468856
21969,0.258749139,3.12205672,0.05532399125,1.0,1.0,1.0,3,15.63099080422958
21969,0.789364488,3.38466418,0.073505025,1.0,1.0,1.0,3,14.715788469129
21969,3.30247846,4.23884842,0.12952315083333335,1.0,1.0,1.0,3,18.3799506359323
21989,11.9452692,1.82570125,0.1600188525,1.0,1.0,1.0,4,6.147844550393186
21989,18.1836003,1.68921702,0.20475983875,1.0,1.0,1.0,4,5.9893455339249835
21989,22.5012758,1.71764437,0.19471573833333333,1.0,1.0,1.0,4,7.003996410427616
21989,236.861496,4.02199367,0.34923320083333337,1.0,1.0,1.0,4,16.21499418607784
22054,1.01934197,1.39505856,0.08842687708333334,1.0,1.0,1.0,2,1.546685321462327
22054,1.60210415,1.32290678,0.07802479166666666,1.0,1.0,1.0,2,2.2810798017421163
22166,5.74234315,2.42219725,0.13509856291666666,1.0,1.0,1.0,3,7.6278188272803344
22166,20.9231485,1.52826635,0.22034625375000003,1.0,1.0,1.0,3,3.8738905706020907
22166,49.1705975,1.77087465,0.22056211916666668,1.0,1.0,1.0,3,5.908498943529055
22198,1.52575563,3.0410985,0.084040565,1.0,1.0,1.0,2,11.713249152479321
22198,2.88037213,3.9963072,0.06902889166666666,1.0,1.0,1.0,2,16.458935055061225
22297,1.18075689,1.39720929,0.08802602666666666,1.0,1.0,1.0,2,3.341400163001415
22297,1.80054375,1.342422,0.08023914291666666,1.0,1.0,1.0,2,2.684061055234041
22312,7.944714,1.38054196,0.030557457083333333,1.0,1.0,1.0,2,3.4765327717302568
22312,59.8687704,2.42497468,0.29171475416666665,1.0,1.0,1.0,2,2.241862903883063
22518,2.98347925,1.21097006,0.08646992416666667,1.0,1.0,1.0,2,1.5711866326977917
22518,10.2861191,2.46602113,0.12804069958333333,1.0,1.0,1.0,2,6.611158192108704
22573,3.8361397,0.805679234,0.128225185,1.0,1.0,1.0,2,0.4713972048411842
22573,13.120739,1.12228,0.20433447458333334,1.0,1.0,1.0,2,0.7356957590923593
22600,4.00100598,1.32872123,0.10978740708333333,1.0,1.0,1.0,2,2.439715157264996
22600,21.4220007,0.986595724,0.15257849833333334,1.0,1.0,1.0,2,0.9350677768460517
22687,5.62457034,1.87177408,0.14667157125,1.0,1.0,1.0,3,6.575022019499912
22687,10.0108555,1.59155446,0.14627787166666667,1.0,1.0,1.0,3,4.437128976914066
22687,28.9348451,1.48474595,0.2552586045833333,1.0,1.0,1.0,3,2.8222888899894594
22701,0.767135867,0.862506912,0.07738495125,1.0,1.0,1.0,2,0.46351522617666435
22701,1.37352511,1.25988995,0.08453010999999999,1.0,1.0,1.0,2,2.0351844732174067
22963,2.60645429,1.80133949,0.09718026916666667,1.0,1.0,1.0,2,5.98221913424278
22963,7.1574296,2.84382528,0.12750734916666667,1.0,1.0,1.0,2,8.542217655170782
23036,2.31534873,2.56756717,0.11596733458333335,1.0,1.0,1.0,2,6.245282172992462
23036,6.3630568,1.85050894,0.15884118583333331,1.0,1.0,1.0,2,5.246507953882604
23515,10.4635736,4.15220308,0.17184853833333333,1.0,1.0,1.0,3,18.09668313175748
23515,28.1447384,4.977216,0.27153287625,1.0,1.0,1.0,3,24.633781984084937
23515,54.8947882,7.14942998,0.1404840025,1.0,1.0,1.0,3,45.62028145804105
23525,1.97354343,0.776528151,0.10664746208333332,1.0,1.0,1.0,2,0.35051636597859337
23525,4.37840935,0.971644124,0.14142585333333332,1.0,1.0,1.0,2,0.9051613196217365
23591,3.28251619,1.8265947,0.11896218708333334,1.0,1.0,1.0,2,5.92599927428483
23591,17.0514457,5.06344732,0.20335423583333334,1.0,1.0,1.0,2,24.762948572562706
23714,1.38334169,1.37656275,0.09114561666666667,1.0,1.0,1.0,3,2.3074940800706583
23714,2.03361926,2.92606572,0.09490039958333334,1.0,1.0,1.0,3,10.356432197707708
23714,3.05671046,2.81679242,0.12679417041666666,1.0,1.0,1.0,3,8.55566112630677
24017,3.42068809,1.89512008,0.1215788775,1.0,1.0,1.0,2,6.475446479496473
24017,96.2334809,2.94651879,0.34413316125,1.0,1.0,1.0,2,5.25152495885122
24036,17.5958847,2.26452258,0.10349023291666666,1.0,1.0,1.0,2,6.088180911196784
24036,78.2365732,11.7274482,0.35356746874999995,1.0,1.0,1.0,2,197.56093074598584
24050,0.677984593,2.9131788,0.0761731375,1.0,1.0,1.0,2,13.55741229672118
24050,1.38459803,2.53689986,0.08282657833333333,1.0,1.0,1.0,2,9.723108067752975
24069,7.75122224,1.09566687,0.15186285541666666,1.0,1.0,1.0,2,1.1158357831864936
24069,12.1986002,1.01058345,0.19298970208333333,1.0,1.0,1.0,2,1.0890100291862819
24220,6.15454075,1.6727753,0.15963926333333334,1.0,1.0,1.0,2,5.032983003896383
24220,8.86374461,2.29143928,0.18095752041666668,1.0,1.0,1.0,2,7.380866639338329
24221,0.331760321,2.14658623,0.04881914541666666,1.0,1.0,1.0,3,10.40449754995657
24221,0.542593854,2.36930152,0.050172611666666665,1.0,1.0,1.0,3,12.219806479780583
24221,1.19118304,1.31623871,0.0220426475,1.0,1.0,1.0,3,1.81805400610825
24802,14.2659658,3.41281815,0.16269160958333334,1.0,1.0,1.0,2,6.35268689587626
24802,27.4571543,2.01230349,0.23710053708333334,1.0,1.0,1.0,2,6.26382379571349
24910,5.14674733,1.68086724,0.09680535583333333,1.0,1.0,1.0,2,4.933925366938656
24910,34.7945188,3.74470552,0.1910306470833333,1.0,1.0,1.0,2,15.403093669997698
25498,2.75579964,1.21290113,0.114486115,1.0,1.0,1.0,2,1.7770467988345353
25498,10.9610916,1.10342315,0.14653568916666668,1.0,1.0,1.0,2,1.583508299575973
25635,4.40517424,1.93628322,0.12007777541666666,1.0,1.0,1.0,2,5.962363582762026
25635,36.5051232,2.69613518,0.14793730875,1.0,1.0,1.0,2,5.413631132433013
25825,12.3656957,1.28001703,0.12409648166666666,1.0,1.0,1.0,2,2.685880592645077
25825,53.386265,1.14398623,0.2927525933333333,1.0,1.0,1.0,2,1.0050739134495728
25968,5.87160534,0.988675805,0.15374870625,1.0,1.0,1.0,5,0.9266855855521894
25968,9.10486077,1.84535567,0.15514774750000002,1.0,1.0,1.0,5,7.0133506855095975
25968,12.0728095,3.14551224,0.2014218575,1.0,1.0,1.0,5,6.78208853140835
25968,40.0147091,3.81854987,0.30243744375,1.0,1.0,1.0,5,15.64104483188454
25968,59.9083967,4.20298413,0.2573325066666667,1.0,1.0,1.0,5,13.250408011472128
26270,3.10057894,2.88127124,0.12207962666666666,1.0,1.0,1.0,4,10.458430269804147
26270,5.99706476,2.10534064,0.15752857166666667,1.0,1.0,1.0,4,7.405956616302671
26270,8.17338542,2.06908386,0.17592634666666665,1.0,1.0,1.0,4,6.853981622784115
26270,28.7295638,1.59030883,0.24288896999999998,1.0,1.0,1.0,4,4.550538146251789
26326,45.2973748,2.00426276,0.3099995829166667,1.0,1.0,1.0,2,6.538076089207742
26326,96.5643536,2.08540582,0.3694224104166666,1.0,1.0,1.0,2,5.320811941891698
26575,21.4776621,2.7632059,0.09943467916666666,1.0,1.0,1.0,3,6.6083304773197895
26575,55.4863136,3.36164212,0.3300090583333333,1.0,1.0,1.0,3,10.998489003863604
26575,98.7033271,5.73160738,0.4134746470833333,1.0,1.0,1.0,3,34.752335114537374
26803,4.20414786,1.42267282,0.14020224708333334,1.0,1.0,1.0,2,2.9213494325143374
26803,6.12880431,1.13358699,0.15371454125,1.0,1.0,1.0,2,1.4926705181765159
26830,7.04442277,2.57532415,0.16204360208333332,1.0,1.0,1.0,2,7.567452721304392
26830,51.4934729,1.72365541,0.29037385083333334,1.0,1.0,1.0,2,5.811555078973816
27350,5.58896932,2.00424719,0.1203517575,1.0,1.0,1.0,2,5.241642601543365
27350,8.44154961,1.28344829,0.05029759833333333,1.0,1.0,1.0,2,1.9525008491792617
27392,11.5487414,2.77377665,0.17900146333333333,1.0,1.0,1.0,2,7.058152221858552
27392,27.7120028,1.42076987,0.26265469583333334,1.0,1.0,1.0,2,2.984985105130623
27529,6.22987883,3.12274469,0.060140432083333334,1.0,1.0,1.0,2,10.439209470424064
27529,131.959093,3.02925026,0.44203482083333334,1.0,1.0,1.0,2,4.82253377572666
27547,8.15906865,2.1716966,0.13631386833333334,1.0,1.0,1.0,2,7.460138793022944
27547,12.637704,1.92281489,0.17028340291666666,1.0,1.0,1.0,2,7.715096230934459
27865,5.68412939,2.38654942,0.10214771416666667,1.0,1.0,1.0,2,7.5265666042259465
27865,10.6995221,1.60777432,0.16326275791666667,1.0,1.0,1.0,2,3.8316709260548762
27936,15.1581255,3.28108764,0.20705597291666666,1.0,1.0,1.0,2,9.924560505061887
27936,33.3276124,2.04423411,0.25848327958333334,1.0,1.0,1.0,2,6.6999238562042445
27948,0.794309869,2.32007188,0.07189747083333334,1.0,1.0,1.0,2,9.133098985083535
27948,3.21905111,2.24397037,0.046299517916666665,1.0,1.0,1.0,2,7.762508435277019
28012,0.404770063,0.645089143,0.05378765666666666,1.0,1.0,1.0,2,0.2171879935961563
28012,0.705370052,0.853125007,0.07811057541666667,1.0,1.0,1.0,2,0.6440652420206587
28279,8.20385646,1.14738304,0.14025667375,1.0,1.0,1.0,2,1.630100108189902
28279,29.6257747,3.31187022,0.26570386458333334,1.0,1.0,1.0,2,7.392222692078699
28327,14.8393184,2.49772752,0.19867673625,1.0,1.0,1.0,2,7.059256506758976
28327,51.3134947,3.52137259,0.32896815458333334,1.0,1.0,1.0,2,10.988065620847571
28670,4.49461184,1.07872265,0.13703365541666665,1.0,1.0,1.0,2,1.4284182971069308
28670,5.63421729,0.975865794,0.14225635416666668,1.0,1.0,1.0,2,0.6072827037342774
28699,3.84270313,1.62484784,0.10653350666666667,1.0,1.0,1.0,2,5.394842660570662
28699,19.0092005,2.56986884,0.1713557375,1.0,1.0,1.0,2,6.451788302744271
29071,9.05621408,1.62789752,0.07050162333333333,1.0,1.0,1.0,3,4.408882271035193
29071,16.5157374,1.08599496,0.21990330708333336,1.0,1.0,1.0,3,0.9097647560269022
29071,31.3435172,1.28710879,0.26849271041666667,1.0,1.0,1.0,3,1.673207505251622
29088,50.3220122,2.30779844,0.29341441458333334,1.0,1.0,1.0,2,5.519044631716952
29088,174.307921,4.70015887,0.34707840083333336,1.0,1.0,1.0,2,22.094811479040953
29206,1.95806726,0.814493708,0.081303815,1.0,1.0,1.0,2,0.4158949207103062
29206,3.4037819,0.941064629,0.10069916458333333,1.0,1.0,1.0,2,0.5743950573035204
29442,1.51874325,3.28859769,0.038458413375,1.0,1.0,1.0,2,12.258575522869776
29442,3.06566058,2.76704366,0.123629425,1.0,1.0,1.0,2,9.068330133444551
29491,3.56231748,0.803856514,0.12862896666666665,1.0,1.0,1.0,2,0.5623941479119996
29491,12.6837014,0.926914331,0.1946330875,1.0,1.0,1.0,2,0.6636486826774708
29518,0.794359009,1.68914775,0.06400830708333334,1.0,1.0,1.0,3,4.582434081681274
29518,1.42328127,2.48003143,0.09508314458333333,1.0,1.0,1.0,3,9.814672929140333
29518,3.06386773,3.6111895,0.04014932725,1.0,1.0,1.0,3,14.672650330827986
29599,2.81453674,0.686698736,0.12144598291666665,1.0,1.0,1.0,2,0.23678478661903168
29599,5.54818503,0.851513118,0.15279299541666666,1.0,1.0,1.0,2,0.5932442647859568
29677,2.06505689,2.06308593,0.04564659458333333,1.0,1.0,1.0,2,8.851914712170162
29677,10.3045638,4.58849737,0.07562022916666666,1.0,1.0,1.0,2,22.85508741506822
29884,6.08922628,3.0328169,0.113754285,1.0,1.0,1.0,4,7.932952484655434
29884,8.57087096,3.13623891,0.137653845,1.0,1.0,1.0,4,13.071462988580198
29884,14.5068185,2.55232024,0.21296113083333335,1.0,1.0,1.0,4,6.50428845684924
29884,20.1749907,3.45015661,0.23404587291666668,1.0,1.0,1.0,4,14.469993561817454
29944,1.27574331,3.44615385,0.09343861333333332,1.0,1.0,1.0,2,13.012627652906492
29944,2.5893914,1.8045129,0.09828208875,1.0,1.0,1.0,2,6.4246474562461096
30126,1.05221544,2.1112714,0.0887075075,1.0,1.0,1.0,4,9.587835077859955
30126,1.97779538,1.64169308,0.10392201499999999,1.0,1.0,1.0,4,5.143810466429912
30126,10.3478975,2.08645374,0.18049428666666667,1.0,1.0,1.0,4,6.587542357935327
30126,81.2454852,2.68997199,0.31292185791666666,1.0,1.0,1.0,4,4.7493929335843
30228,0.46001177,1.62371241,0.06080424291666667,1.0,1.0,1.0,2,5.963005909858204
30228,1.96440736,1.07509796,0.024826992500000002,1.0,1.0,1.0,2,1.0428841913260412
30377,3.34475326,2.97268628,0.11981796083333333,1.0,1.0,1.0,4,10.174283579849705
30377,6.24651794,2.11927887,0.14287730333333334,1.0,1.0,1.0,4,5.934487448698129
30377,31.8645817,2.72933273,0.2764379633333333,1.0,1.0,1.0,4,5.981676401898732
30377,65.5260803,4.10780941,0.22857517875,1.0,1.0,1.0,4,18.5427432471525
30381,1.81953795,1.56865973,0.08161014041666667,1.0,1.0,1.0,2,3.2045451713314286
30381,7.41581839,1.77515733,0.15618362458333332,1.0,1.0,1.0,2,5.42492696944085
30540,11.9968503,3.36653341,0.15241155958333333,1.0,1.0,1.0,2,12.61997263328
30540,26.9890347,5.51803354,0.25219634583333334,1.0,1.0,1.0,2,25.61813950184915
30830,37.6712118,2.87427139,0.26928324249999996,1.0,1.0,1.0,2,5.705486076291349
30830,51.7409738,2.92357021,0.31561700375,1.0,1.0,1.0,2,6.107989545839033
30957,2.83409645,1.82828274,0.12384202708333332,1.0,1.0,1.0,3,6.077132656127251
30957,7.04171473,1.99141286,0.13301360541666665,1.0,1.0,1.0,3,6.940973540752167
30957,31.9458621,2.24774231,0.25074790416666665,1.0,1.0,1.0,3,7.059871602802706
31202,2.01217684,0.549705462,0.10403803499999999,1.0,1.0,1.0,3,0.1370459422398555
31202,4.74181331,0.777207144,0.13380102666666668,1.0,1.0,1.0,3,0.35754400675764425
31202,8.35320636,1.73870477,0.15235215124999998,1.0,1.0,1.0,3,6.428524275357674
31310,0.662520746,2.83112589,0.05228158583333333,1.0,1.0,1.0,3,15.110028631062246
31310,0.985360014,1.82523335,0.07742357041666667,1.0,1.0,1.0,3,8.333983512016282
31310,6.5317677,2.73905957,0.14641882250000002,1.0,1.0,1.0,3,7.345497069396943
31324,4.78405799,0.855364146,0.13446058541666667,1.0,1.0,1.0,2,0.48743733816804113
31324,8.81722854,1.37960768,0.15588632916666667,1.0,1.0,1.0,2,2.5553702514370578
31326,2.19583798,1.49284275,0.0714403975,1.0,1.0,1.0,2,2.9349422011060513
31326,13.5581611,2.18796524,0.16519837958333333,1.0,1.0,1.0,2,6.69513473247553
31551,0.24134305,2.41400908,0.05895148333333333,1.0,1.0,1.0,5,15.076818265055987
31551,0.351863223,2.83167456,0.062182789583333335,1.0,1.0,1.0,5,17.329485983005316
31551,0.64533822,2.55533287,0.07214324708333333,1.0,1.0,1.0,5,13.829065838056266
31551,1.01928145,2.92563231,0.0627176175,1.0,1.0,1.0,5,12.734653499702702
31551,1.82286952,2.5634747,0.08629335249999999,1.0,1.0,1.0,5,10.653623213226439
31578,0.56507711,1.90513501,0.07140649833333333,1.0,1.0,1.0,2,6.608101353496757
31578,0.817279987,2.44525063,0.07478016083333333,1.0,1.0,1.0,2,9.500946823826585
31692,5.86662582,2.37142352,0.15703792208333334,1.0,1.0,1.0,2,7.434042862813204
31692,17.1497627,3.60403509,0.22399205083333332,1.0,1.0,1.0,2,7.9098216306747435
31731,5.66541089,3.74110354,0.15322348041666667,1.0,1.0,1.0,2,15.753961198502601
31731,7.83907391,2.79044609,0.16140101041666668,1.0,1.0,1.0,2,7.890825454753188
31810,5.07820583,1.69041297,0.14975056458333333,1.0,1.0,1.0,3,4.4658588046987076
31810,7.24663646,1.7758025,0.13895215166666666,1.0,1.0,1.0,3,5.260901866217068
31810,11.7633707,3.03570467,0.18061047333333333,1.0,1.0,1.0,3,8.835300428074934
32018,4.31641616,0.764772242,0.10897055875,1.0,1.0,1.0,2,0.34102262613860523
32018,14.1352885,1.13731091,0.19465963333333333,1.0,1.0,1.0,2,1.0542682806739991
32033,8.33826144,1.48900522,0.14272425625,1.0,1.0,1.0,2,1.5893573247221258
32033,14.9096223,3.1742748,0.12741482375,1.0,1.0,1.0,2,6.938917956232481
32056,6.79278665,3.24161006,0.16414615666666668,1.0,1.0,1.0,3,12.718641868232531
32056,10.6514284,3.66893856,0.19292462624999998,1.0,1.0,1.0,3,15.435934402985165
32056,17.250146,3.51578217,0.20950220666666666,1.0,1.0,1.0,3,12.747680159615458
32192,1.69557178,1.81005736,0.10133638499999999,1.0,1.0,1.0,4,6.55059187920043
32192,2.83038815,2.14089776,0.03795410295833333,1.0,1.0,1.0,4,8.91923089897843
32192,3.71477577,2.26141305,0.09891377916666666,1.0,1.0,1.0,4,8.096358924577856
32192,6.56601335,2.06687153,0.10946799666666666,1.0,1.0,1.0,4,7.375762863970184
32949,9.10693384,2.50510157,0.18093701166666668,1.0,1.0,1.0,4,6.890070058940199
32949,24.8378655,2.14151799,0.16678089083333333,1.0,1.0,1.0,4,5.299469335002946
32949,44.0945058,2.23460427,0.08836091,1.0,1.0,1.0,4,5.571943435180146
32949,68.7733085,2.22981594,0.35265939375,1.0,1.0,1.0,4,4.725486424965118
32952,8.61028867,1.10462516,0.08802361416666667,1.0,1.0,1.0,2,1.2461901941953282
32952,324.755083,2.99911675,0.5761542208333333,1.0,1.0,1.0,2,6.315044265620382
33007,6.76205937,0.986250982,0.13289050958333334,1.0,1.0,1.0,3,0.9830127948560852
33007,11.624309,1.50124099,0.14543447208333335,1.0,1.0,1.0,3,4.754011990786015
33007,28.6363686,1.78162449,0.13281501041666668,1.0,1.0,1.0,3,6.659929931889408
33283,10.6844994,3.04686544,0.16900643916666666,1.0,1.0,1.0,3,8.164707810211599
33283,40.1071307,2.75650921,0.18526347666666665,1.0,1.0,1.0,3,5.799286673698647
33283,335.632352,4.15859466,0.3520199308333333,1.0,1.0,1.0,3,15.878390690001826
33323,4.61479646,1.58905274,0.14311849000000001,1.0,1.0,1.0,5,3.512591127189983
33323,9.93173341,1.70196491,0.16367551791666665,1.0,1.0,1.0,5,5.363387450653324
33323,18.6620545,2.7148751,0.1794240275,1.0,1.0,1.0,5,6.512361043180799
33323,28.5980738,2.1301701,0.26329878375,1.0,1.0,1.0,5,6.931140220714848
33323,147.748746,2.71998529,0.26059537958333334,1.0,1.0,1.0,5,5.9325993393211816
33525,0.613638676,1.22935061,0.07484036625,1.0,1.0,1.0,4,2.595900671507777
33525,1.5427138,1.66950987,0.10014995625,1.0,1.0,1.0,4,5.3995803569014384
33525,3.69518958,1.20134339,0.13022623,1.0,1.0,1.0,4,2.3252555243285253
33525,47.7770045,1.74099978,0.3148437625,1.0,1.0,1.0,4,5.822254474398511
34227,4.19305986,1.2417499,0.12424866875,1.0,1.0,1.0,2,2.407906788145624
34227,5.92112448,1.19183544,0.1135796375,1.0,1.0,1.0,2,1.4173219286895808
34362,11.2204747,2.08255008,0.07456431625,1.0,1.0,1.0,3,7.342592778926287
34362,26.8189716,1.90348895,0.24890647958333334,1.0,1.0,1.0,3,7.084316007670829
34362,49.9458129,2.23844677,0.29404432166666666,1.0,1.0,1.0,3,4.677902595292094
34701,13.4960548,1.47655884,0.18435438,1.0,1.0,1.0,2,2.8989114340309277
34701,127.224347,5.62263365,0.21942319791666667,1.0,1.0,1.0,2,34.1101150575562
34953,1.78149461,1.95628843,0.027353003958333334,1.0,1.0,1.0,2,7.580533000398205
34953,14.0722355,2.36184864,0.19781402708333332,1.0,1.0,1.0,2,6.0619052450635245
34956,48.3061232,5.53475732,0.19015651041666667,1.0,1.0,1.0,2,29.0319276754826
34956,126.638046,4.04968615,0.4430226375,1.0,1.0,1.0,2,19.46115888438016
34994,6.90048087,1.85893845,0.14464401583333333,1.0,1.0,1.0,2,5.837876158529527
34994,13.8043311,1.61298066,0.19097682166666666,1.0,1.0,1.0,2,1.7073765987648228
35334,5.28569167,1.59347822,0.13827270541666667,1.0,1.0,1.0,2,3.7630429092134343
35334,7.98914471,1.52771849,0.17164927208333333,1.0,1.0,1.0,2,4.096065116702565
35345,2.02120955,1.29632131,0.10827035083333332,1.0,1.0,1.0,2,2.316902872539477
35345,4.58609138,1.52419089,0.14378892541666666,1.0,1.0,1.0,2,1.9533772396618003
35369,0.79651215,3.35498339,0.08081472708333333,1.0,1.0,1.0,3,13.627855816105345
35369,1.07708906,3.03884351,0.08976202374999999,1.0,1.0,1.0,3,12.402549945057746
35369,2.72646125,1.99319072,0.12176272041666668,1.0,1.0,1.0,3,6.7677802810176235
