target_id,star_id,period,depth,duration,star_mass,star_radius,npl,radius,mass
73531.0,28431.0,19.539133478925514,0.0003141298685888823,0.21417805716610855,1.349,1.2386826,1,2.4071613772691123,5.926059768211592
73535.0,26407.0,9.192757997766625,0.001675564605538257,0.08705279910284582,0.751,0.74770033,1,3.4544243483173958,11.266150994411248
73556.0,941.0,29.512689451851124,0.0005664087877756577,0.07895028884467191,0.756,0.7622459,1,1.7856709823340702,6.21882339250133
73619.0,37561.0,4.679545221269971,0.00010044878138287118,0.13667144830304995,0.875,1.2344126,1,1.1842223987639802,1.5568004592343079
73622.0,55580.0,127.3833568204615,0.0012116202092837679,0.15941510840626089,0.842,0.7997194,1,2.986977461433722,6.052381409776489
73647.0,48734.0,4.6353581943514905,0.0005599593179443742,0.08697428725185076,0.93,0.8964868,1,2.5795693875905306,7.041279772036032
73688.0,47012.0,80.82529963664834,0.0003933792776290716,0.374464134156809,1.213,1.250375,1,2.451384997212489,5.33746994959259
73793.0,61863.0,31.05461633526432,0.0010532872132706774,0.18928349398515168,0.735,0.7469056,1,2.573785872980502,5.221948107858719
73890.0,2730.0,7.125861993216782,0.0002545543550363073,0.10621242010926148,1.132,1.0260923,1,1.7669531614966618,5.565441714034188
73941.0,70146.0,23.243081654724495,0.0010103808222641814,0.11571014334921126,0.459,0.8009543,1,2.785410763822112,5.395464088527259
74032.0,36373.0,4.020526418436011,0.0009164016458169334,0.042185089469569184,1.1,1.178894,1,3.662360476647218,13.844859982233448
74079.0,8190.0,22.930579612943085,0.0002506602990245848,0.23618978119584189,1.138,1.3504156,1,2.201977054683833,5.96577418992978
74120.0,77895.0,5.612579926276732,0.004291264369340184,0.1524159751002101,1.107,1.1520721,1,6.597966328976097,9.909922247886001
74132.0,16252.0,191.45472013898245,0.00040392081190250903,0.7816730693918156,0.98,1.7794157,1,3.8572648839274355,15.56217384712733
74190.0,70693.0,4.847822249398075,0.0001485992111727917,0.07196486585640638,0.961,1.0138639,1,1.2454185960988138,1.8831261174434561
74229.0,1427.0,41.33729142815092,0.0004044457297728393,0.1566205695106327,0.959,0.885034,1,1.8391301577365484,6.571541230811615
74322.0,16827.0,4.303015436661652,8.404408454823294e-05,0.11361149707278245,0.926,1.2397486,1,1.1767614100131145,1.53235620144513
74354.0,12767.0,6.75112920425852,0.00012103003562079764,0.11479689192180056,1.139,1.383664,1,1.5977705234022437,4.170814778755697
74444.0,60405.0,26.852043343987404,0.0007532662366419831,0.2057415671394917,1.014,0.9879183,1,2.678779936833518,6.471277682583457
74511.0,18023.0,4.589946767370254,0.0006244697899760204,0.11465495942599611,1.059,1.1923904,1,3.057071459881939,9.08455195513995
74575.0,30481.0,17.970367528176233,0.0001357290817399903,0.17616561344932594,1.178,1.6091825,1,2.155061372445453,6.284317372917439
74603.0,32181.0,8.232742865866298,0.0007187627960603146,0.06606879138102859,0.481,0.8654384,1,2.3214520442567697,6.866938453292035
74636.0,39555.0,3.54182915444757,0.0003254357467402638,0.05217813996080154,0.852,1.0752344,1,2.0205221781988456,8.266656743884266
74639.0,37467.0,4.176628994959362,9.231159491811299e-05,0.14843430763846127,1.129,1.30822,1,1.298991587899653,2.2449864266408843
74892.0,45762.0,4.7929515842747215,0.0006901084763196347,0.07264416758090979,0.982,1.0973562,1,2.7099824811985576,7.381471650767217
74896.0,19194.0,6.554402248644184,0.00012373733971904447,0.09175426519794659,0.736,0.772826,1,0.8517513890571902,0.5374263269251803
74998.0,49953.0,9.632536504432737,0.0003134923435342207,0.09242016590605047,1.009,0.96981055,1,1.8266265014354301,6.481521354383123
75023.0,47345.0,3.731212963539703,0.00031283324769429605,0.0941712035204526,1.039,1.1064119,1,1.9374022624273204,7.821893818161252
75095.0,73798.0,31.523192700917544,0.00032362187856352956,0.2755441347970742,1.009,1.1726431,1,2.293131543357663,5.315543509189357
75217.0,10392.0,11.91597258579446,0.00042288762743323166,0.15570289631318593,1.097,1.3466259,1,2.7219431149201148,6.6484619404739576
75356.0,44388.0,147.39485831324544,0.0016497410068381066,0.25785999129808623,0.712,0.6450857,1,2.4779334272483537,4.610444917261965
75374.0,23571.0,3.5029610961041113,0.00010700291419044618,0.10016534278629384,1.37,1.2526203,1,1.4572587916202544,3.257639491551193
75391.0,59086.0,17.08644862201144,0.0005045601516862023,0.15313684794363072,0.585,0.95843416,1,2.2316999950416117,5.345585526353875
75396.0,52006.0,15.914492848768514,0.0006877892163044193,0.14908638912477273,1.094,1.4111327,1,3.6603437383514104,9.020820462500826
75438.0,66778.0,3.548213594254588,0.0004466935398231813,0.044074826878760257,1.028,1.0998024,1,2.388494908993782,8.237899137970519
75450.0,58356.0,8.967168745826642,0.0005043197961111686,0.10948449092620505,0.813,0.6619277,1,1.5439085826923356,3.7405154113695653
75452.0,36436.0,11.613796563438674,0.0007394582085540729,0.12419597257690758,0.924,0.84168875,1,2.4693566304160566,6.1803188185507185
75558.0,59934.0,4.6609614802434844,8.176220919433009e-05,0.15967804579266562,1.017,1.2606372,1,1.2555721967913342,1.8793477910004863
75842.0,34504.0,7.459574255827164,0.0001955211977555227,0.14017955305207502,0.99,1.2354254,1,1.7578473897198519,5.518914679377642
75908.0,39564.0,12.994501712573607,0.002175098986497476,0.1063419358766573,0.618,0.7482523,1,3.762197839504455,16.026764296869768
75932.0,102.0,4.332614396402166,0.0007521477378507705,0.09884308739659345,1.287,1.1033505,1,3.01395239728919,8.768617737830851
75944.0,76719.0,182.13445107352894,0.0007183770136209961,0.41842150252257065,1.005,1.0066625,1,2.781517443632441,4.30392741411419
75986.0,62214.0,62.04029735992481,0.00041568794162304254,0.37098800158028744,1.096,1.359943,1,2.7932761475623895,5.721211844269536
76053.0,6178.0,3.662253410071259,0.00015337635218680683,0.09281390816515236,1.318,1.2221122,1,1.626100049664163,4.813948380053954
76088.0,59305.0,3.0971801702245356,0.0013293820140539698,0.03911329363220334,0.954,0.9139487,1,3.401750813030878,12.409848888097994
76263.0,20846.0,61.46282737894688,0.0005830845964073877,0.20223803954273772,0.835,0.71089786,1,1.7273917739403302,5.342764213364719
76360.0,67793.0,21.88465475939027,0.0003057850311226707,0.18062046983507232,0.74,0.962085,1,1.5820791484294117,3.5513995228550272
76585.0,11917.0,6.724939247583242,0.00011000281227309168,0.1424191261423078,0.925,1.0378244,1,1.1360014771106233,1.370652868351394
76593.0,4471.0,35.14477853469514,0.0030428926226659598,0.09050681135154133,0.905,0.8998141,1,5.352758225701762,28.329676400977384
76611.0,16068.0,7.791226980111251,0.0007755146147167801,0.10478246526685517,0.866,0.8870366,1,2.662018902113809,6.911003585438337
76657.0,65992.0,101.40565938730506,0.0004636042554102346,0.4617286214687564,1.085,1.2878127,1,3.261686235028943,7.4246434284624545
76757.0,52692.0,7.514202235547018,0.00013420393819427493,0.14686413489166852,0.903,0.9741798,1,1.1052591802729006,1.2133733616436142
77057.0,19282.0,4.395864700393747,0.0001081737816300537,0.17469133890510594,0.869,1.3477433,1,1.5028174452895489,3.4151404390400257
77152.0,17148.0,11.98197812265114,0.0001779990528977285,0.22658034478557354,0.939,1.3100532,1,1.8401131369848736,3.992894847012473
77220.0,12169.0,79.21953852772235,0.0008139794775354354,0.22260968746542398,0.93,0.9744682,1,2.7700481330354854,5.559144407387026
77312.0,43121.0,52.94384716474397,0.0013991250673228317,0.21701558243961605,1.014,0.8888483,1,3.569740277181649,13.5834649141033
77419.0,21588.0,22.32151712591224,0.00046811333811377497,0.09266140762673256,0.953,0.905383,1,2.081822991584998,6.668668864054146
77450.0,79108.0,4.05963557404783,0.00015867573254530593,0.09719273144416289,1.012,1.2635359,1,1.7045340134171114,5.154187743967022
77475.0,10270.0,171.53776842263815,0.0031623651555481216,0.45454406218326293,0.97,1.0614296,1,6.2988765744601745,39.266641395444466
77543.0,37637.0,9.288136013855048,0.0031033105641305927,0.09185225809514534,0.711,0.77555275,1,5.002363868355432,24.480625977950535
77556.0,69843.0,4.061799573236153,0.0002142510735543377,0.14603568371398082,0.911,1.2419846,1,1.8293720713106951,6.447004295197008
77768.0,7775.0,26.524520265047684,0.0007388552819351062,0.04982613051368057,1.096,1.0023046,1,2.838550238190073,6.339584035425068
77797.0,12092.0,7.830721603942099,0.0013154602497736606,0.1276535694452519,1.073,1.075722,1,4.589444013877461,20.909826158162282
77818.0,56017.0,24.267105354557863,0.0005171162646759248,0.3007316919822216,1.049,1.4720895,1,3.7207793850471766,14.884929034274396
77819.0,24950.0,4.911653974305155,0.00012393942436569324,0.08818257559189945,0.793,0.6325955,1,0.6895948735015069,0.2899315946467037
77948.0,51147.0,13.777794957663884,0.0003517108382283821,0.10455436203113926,0.942,0.9686973,1,1.725883865040065,3.499833715860945
78026.0,51806.0,3.930591210933233,0.00011338774823167398,0.12341721225195179,1.107,1.0744429,1,1.1699342316833574,1.5020751501009881
78055.0,33109.0,6.181960124486542,0.00010610489307244953,0.08720529465867913,1.042,1.016326,1,0.9548060302311885,0.6426414038674466
78064.0,9206.0,12.718294539319286,0.0005174054951627497,0.12389101545675044,1.02,1.2256994,1,2.8940739207513766,7.451806047464311
78095.0,7764.0,13.810168931888887,0.002887236369888163,0.15018662934440494,0.858,1.1072278,1,5.8049646476302295,31.419236915114382
78143.0,32672.0,37.82889007477751,0.0002280696713215284,0.131769542046404,1.132,1.4486287,1,2.2573632139387794,5.582355023798208
78179.0,53059.0,22.202899275389356,0.0008322471547105632,0.05247810378917692,1.108,1.1104577,1,3.281764074698513,10.86923805091934
78189.0,4554.0,22.580864698147572,0.0006978260410945867,0.2079370059495948,1.214,1.1800104,1,3.3614826354431218,9.247332318388647
78224.0,12372.0,5.317981032701229,0.000262272930351138,0.10892822182000772,0.958,0.9029604,1,1.4782608126344317,3.4758561753219563
78272.0,23094.0,7.758518881206584,0.00016531012496682915,0.13605498663320725,0.964,0.986748,1,1.3960987109079896,2.716208552379294
78296.0,4537.0,18.4695746609096,0.0002929083588073058,0.14022506393801357,0.936,0.837854,1,1.450510442911399,2.8564842689777237
78517.0,24681.0,19.379339434349006,0.0001963935751221079,0.07544789595788663,0.926,0.9540816,1,1.3674612875251941,2.503209144793849
78569.0,27129.0,6.583628888769289,0.0006536744235051535,0.1989669069461561,1.205,1.7442236,1,4.445177307329843,21.07820790324494
78667.0,79013.0,19.24668250397313,0.000680022153261551,0.08822844771805008,0.809,0.73016346,1,1.993746272680915,6.876133933394113
78676.0,54541.0,3.133555298434226,0.0002106694224072395,0.1494144651374692,0.928,1.4965407,1,2.0836889098090414,6.818387809361626
78689.0,75375.0,27.012834908427905,0.0005054813507234862,0.15364420195147044,0.831,0.72451735,1,1.9437958671921287,6.3154748658979205
78698.0,13480.0,27.87283998669771,0.00036066674463920625,0.22818518657400466,1.019,1.0532538,1,2.0754113912356433,6.311058084981493
78720.0,61256.0,14.120460137983809,0.00013332343899876372,0.1713698865112493,0.939,1.1140395,1,1.4103398967541387,2.6697306898483224
78721.0,64876.0,15.128695064047681,0.0013584173052046083,0.1766265902297155,1.0,1.0162878,1,3.9437735460067653,16.47922513208822
78812.0,36815.0,12.815771223068571,0.0002621520068351248,0.11722702787118856,0.868,1.4106356,1,2.292979753813162,6.61829026786038
78827.0,30084.0,10.235883062830403,0.00016636484608460535,0.14975808446756045,0.859,1.252917,1,1.6181024824813786,4.208643396798137
78898.0,13516.0,14.299789584442863,0.0002731959953241581,0.035115831093657554,0.997,1.0734314,1,1.8292274601296816,6.655804572801537
79002.0,52839.0,9.672954441220536,5.082686113453459e-05,0.15750946042464764,1.246,1.7362777,1,1.3577253645074594,2.482037192344887
79079.0,16179.0,5.24408041460731,9.403419644059192e-05,0.09713140346207938,0.911,0.8959293,1,0.9513213112997105,0.7726096465233416
79093.0,21178.0,7.813340125244471,0.000648628589490368,0.05494548522958645,0.891,0.8134394,1,2.1359224281205,7.032979622194379
79283.0,17353.0,114.88421164920496,0.0007387868936001293,0.19430878598091622,0.961,0.9646339,1,2.7741743890061032,5.279193216975537
79285.0,78949.0,6.605566400152783,0.00012064671178926922,0.1581458059947746,0.982,1.3383615,1,1.465066640681784,3.095289812408123
79305.0,59546.0,38.48740937999464,0.0005455943506742389,0.3211723396204656,0.869,1.3149655,1,3.026743295639873,8.812308943462362
79367.0,79688.0,24.843272692916564,0.0008539814960996301,0.08141478521222804,0.751,0.8908883,1,2.844843156694205,6.191708680251147
79384.0,27202.0,16.89952295479995,0.001300435904037759,0.21999260467842968,0.958,1.1500838,1,4.6549607376729885,20.08220817703974
79558.0,6601.0,13.472662028599284,0.00025663973984865946,0.09512826597558915,0.831,0.94978946,1,1.5034587271342494,3.501915738837657
