star_id,period,radius,tdur,rhostar,rstar,mstar,npl
1355,3.56102246,2.16055259,0.09851408499999999,1.0,1.0,1.0,7
1355,4.76245092,2.40299865,0.12693927916666667,1.0,1.0,1.0,7
1355,6.82339044,6.46118592,0.15497247249999999,1.0,1.0,1.0,7
1355,10.2678068,4.30973229,0.1887602416666667,1.0,1.0,1.0,7
1355,21.5889166,5.40992482,0.21579927541666666,1.0,1.0,1.0,7
1386,18.3942516,1.35038653,0.19546711541666664,1.0,1.0,1.0,1
1441,22.8436873,2.37556509,0.22179224208333334,1.0,1.0,1.0,1
1450,8.55072645,1.50708902,0.17628903416666666,1.0,1.0,1.0,1
1501,4.44982072,2.95684886,0.04998963625,1.0,1.0,1.0,1
1511,62.3929329,3.85298907,0.3110137233333333,1.0,1.0,1.0,1
1569,9.77339904,1.38490342,0.18284850249999998,1.0,1.0,1.0,1
1666,4.01310732,2.55385714,0.06364807083333333,1.0,1.0,1.0,1
1728,4.46444404,0.967134342,0.1407926325,1.0,1.0,1.0,1
1731,11.5243255,1.12386687,0.15067278333333334,1.0,1.0,1.0,1
1769,1.0762518,0.739345965,0.07506418333333333,1.0,1.0,1.0,1
1787,9.9162162,1.66533481,0.10619738833333332,1.0,1.0,1.0,1
1814,2.71037491,1.51215127,0.09149122875,1.0,1.0,1.0,1
1844,12.3750599,2.49202131,0.18208348583333334,1.0,1.0,1.0,1
1865,11.6333363,4.44130653,0.14696443041666665,1.0,1.0,1.0,2
1865,29.5794834,4.54583839,0.20274483458333334,1.0,1.0,1.0,2
1898,11.9861047,2.24171933,0.1946659425,1.0,1.0,1.0,1
1920,0.8476897,1.32902488,0.0736672725,1.0,1.0,1.0,3
1920,1.51959398,1.16770328,0.08761025583333333,1.0,1.0,1.0,3
1920,2.46181363,1.2696041,0.08453313333333333,1.0,1.0,1.0,3
1934,11.0050703,1.46351681,0.19321023791666667,1.0,1.0,1.0,1
1960,11.491826,1.69071966,0.09142545958333333,1.0,1.0,1.0,1
1965,2.97546892,1.93649791,0.10899820458333333,1.0,1.0,1.0,1
1970,10.6295737,1.60589106,0.18604607708333332,1.0,1.0,1.0,1
2026,2.14586975,0.923573844,0.09669220208333333,1.0,1.0,1.0,2
2026,3.85050994,0.797885752,0.12887116583333333,1.0,1.0,1.0,2
2069,4.41668238,0.579582499,0.1287543575,1.0,1.0,1.0,1
2075,6.04159627,3.0198045,0.15428653958333333,1.0,1.0,1.0,1
2092,9.68018081,1.46214527,0.16550461875,1.0,1.0,1.0,3
2092,20.936126,1.19574175,0.20766875291666667,1.0,1.0,1.0,3
2092,81.4015641,1.76169339,0.3260984779166667,1.0,1.0,1.0,3
2144,4.10073862,2.74820796,0.10192070958333332,1.0,1.0,1.0,1
2166,4.97525785,3.66119255,0.141059525,1.0,1.0,1.0,1
2215,21.0828655,2.42604197,0.20974035458333332,1.0,1.0,1.0,1
2248,12.9933226,2.48531562,0.13461214375,1.0,1.0,1.0,1
2297,40.4910742,1.82237216,0.24027132083333333,1.0,1.0,1.0,1
2431,9.66942903,3.98803972,0.17932985291666667,1.0,1.0,1.0,1
2525,14.6773267,1.55599231,0.20805537333333335,1.0,1.0,1.0,1
2533,0.82683291,1.35936719,0.07022883291666666,1.0,1.0,1.0,2
2533,1.0563763,1.36741313,0.06204536375,1.0,1.0,1.0,2
2571,11.6112638,1.54382799,0.09688674375,1.0,1.0,1.0,1
2579,6.77368531,3.06902554,0.15780407999999999,1.0,1.0,1.0,2
2579,14.8613827,3.06278988,0.18169134750000002,1.0,1.0,1.0,2
2584,37.3655367,2.7691798,0.28539268875,1.0,1.0,1.0,1
2588,8.61438347,1.55129191,0.14697254,1.0,1.0,1.0,1
2727,29.5111081,1.64444001,0.26846299625,1.0,1.0,1.0,1
2754,10.571626,1.84648782,0.1903466925,1.0,1.0,1.0,1
2786,8.21229623,2.60760121,0.13386240083333334,1.0,1.0,1.0,4
2786,15.7896199,3.25321812,0.22100833625000002,1.0,1.0,1.0,4
2786,30.3253225,2.78381932,0.13157702375,1.0,1.0,1.0,4
2786,281.254721,6.79377128,0.5570634875,1.0,1.0,1.0,4
2808,3.76450393,2.36900866,0.13501323666666668,1.0,1.0,1.0,2
2808,36.2506526,4.70639701,0.16037520416666667,1.0,1.0,1.0,2
2819,2.23531837,2.04668402,0.06256891458333333,1.0,1.0,1.0,1
2820,56.0564634,3.54518321,0.26922362083333334,1.0,1.0,1.0,1
2838,8.61479433,2.45710711,0.1727771425,1.0,1.0,1.0,1
2892,4.97525734,2.76949779,0.14967339,1.0,1.0,1.0,2
2892,73.5872264,5.40231829,0.28156947666666665,1.0,1.0,1.0,2
2909,22.4085653,1.25838613,0.17039920625000002,1.0,1.0,1.0,1
2945,1.75778155,2.43393626,0.08716769125,1.0,1.0,1.0,2
2945,2.58837938,4.52682436,0.042227270000000004,1.0,1.0,1.0,2
3033,13.8145275,1.05487635,0.20464700916666667,1.0,1.0,1.0,1
3095,102.460758,3.07609953,0.39874503083333335,1.0,1.0,1.0,1
3096,2.13343579,2.76680744,0.08194067833333334,1.0,1.0,1.0,1
3110,22.7470501,2.86172925,0.15880851375,1.0,1.0,1.0,1
3114,2.36922827,2.70119247,0.10242949166666666,1.0,1.0,1.0,1
3121,15.4554856,1.91990537,0.20121283208333332,1.0,1.0,1.0,1
3171,3.778092,0.632768838,0.13458207,1.0,1.0,1.0,1
3176,10.8442786,2.62902115,0.18628475708333334,1.0,1.0,1.0,2
3176,36.1508343,3.15523425,0.2821715129166667,1.0,1.0,1.0,2
3207,1.3477627,2.29280555,0.09202813708333334,1.0,1.0,1.0,1
3300,2.67217976,2.83378996,0.09468597000000001,1.0,1.0,1.0,1
3348,1.95815542,2.25144321,0.09568679208333335,1.0,1.0,1.0,1
3350,15.6145247,1.74960761,0.18551526041666666,1.0,1.0,1.0,1
3371,21.8916871,2.58898674,0.10317019458333333,1.0,1.0,1.0,1
3387,11.2771359,0.727697418,0.16282333625,1.0,1.0,1.0,1
3421,9.03612417,2.94325547,0.14269246541666666,1.0,1.0,1.0,1
3472,10.0960428,0.876963049,0.13412934541666668,1.0,1.0,1.0,2
3472,92.8123758,2.15828286,0.33903579833333336,1.0,1.0,1.0,2
3621,9.26650469,3.08439875,0.16844508416666668,1.0,1.0,1.0,1
3628,0.540175015,3.61658998,0.04860362916666667,1.0,1.0,1.0,1
3640,21.0491026,1.7006232,0.18606225958333333,1.0,1.0,1.0,1
3663,12.0157476,2.07306402,0.15101180708333334,1.0,1.0,1.0,1
3680,81.9498698,4.07739354,0.24855587333333332,1.0,1.0,1.0,1
3826,16.5754223,2.2618991,0.17829338958333332,1.0,1.0,1.0,2
3826,37.2362302,2.20230068,0.285924835,1.0,1.0,1.0,2
3900,10.2590674,1.1821209,0.17576955833333333,1.0,1.0,1.0,1
3959,230.631138,2.44690803,0.5080610333333333,1.0,1.0,1.0,1
3965,12.0205183,2.30065134,0.04312341250000001,1.0,1.0,1.0,3
3965,27.0388809,2.72743,0.26205575124999997,1.0,1.0,1.0,3
3965,55.9870846,4.51440286,0.34125791083333334,1.0,1.0,1.0,3
3973,2.70105584,0.994986679,0.11554699458333334,1.0,1.0,1.0,1
4000,13.5886711,0.931552941,0.16173899541666667,1.0,1.0,1.0,1
4041,15.4861973,0.987461051,0.16130201916666667,1.0,1.0,1.0,2
4041,41.5246154,1.39556542,0.29757408625,1.0,1.0,1.0,2
4050,8.38037422,0.950349511,0.17531582125,1.0,1.0,1.0,1
4088,37.5090848,2.71211562,0.21689060833333332,1.0,1.0,1.0,1
4124,6.56367632,2.39010775,0.11332992083333333,1.0,1.0,1.0,1
4127,11.5212887,2.36530925,0.09745216416666667,1.0,1.0,1.0,1
4141,9.14684808,2.21697918,0.1808653875,1.0,1.0,1.0,2
4141,11.7641589,1.99159451,0.15613402291666667,1.0,1.0,1.0,2
4215,12.8451525,2.21367699,0.15948074041666668,1.0,1.0,1.0,2
4215,32.7675847,2.11621404,0.27309026208333337,1.0,1.0,1.0,2
4223,20.7254541,1.35759559,0.17261698,1.0,1.0,1.0,2
4223,30.5400586,2.1444522,0.19971660375,1.0,1.0,1.0,2
4248,21.0357628,2.44432025,0.23221343875,1.0,1.0,1.0,1
4297,6.58453804,1.49767233,0.16204709,1.0,1.0,1.0,3
