target_id,star_id,planet_mass,planet_radius,clusterid,period,ecc,star_mass,star_radius,npl
15282.0,52100.0,4.678987032148524e-06,0.008651730637973705,2.0,25.20992371418065,0.012059123330550259,0.814,0.7547882,6
15282.0,52100.0,5.507201720742803e-06,0.014473174968751962,1.0,33.8199053502657,0.03940824970260263,0.814,0.7547882,6
15282.0,52100.0,3.040380176500989e-05,0.018867419011827976,1.0,81.33146831454663,0.014722558259689834,0.814,0.7547882,6
15282.0,52100.0,4.915198337186551e-06,0.012218710954205033,4.0,154.96666952567648,0.014992694455815792,0.814,0.7547882,6
15282.0,52100.0,1.9430539336757487e-05,0.028090188546713833,1.0,290.8476056083395,0.012252030201651066,0.814,0.7547882,6
15321.0,38535.0,5.692436116745641e-06,0.013868695116615487,1.0,8.209042416337365,0.03093063879204666,0.978,1.342633,7
15321.0,38535.0,4.36794952493673e-06,0.011752771016600848,1.0,37.78740069719075,0.0186558114793358,0.978,1.342633,7
15321.0,38535.0,2.8497912538242695e-06,0.011577910351942344,1.0,51.181239747953775,0.017639649721800266,0.978,1.342633,7
15321.0,38535.0,1.2149037265052465e-05,0.016646007375234324,1.0,78.88337856913047,0.033503423094731324,0.978,1.342633,7
15321.0,38535.0,1.2691318579979037e-05,0.013585812418629344,1.0,115.7347457225517,0.023877072684990622,0.978,1.342633,7
15321.0,38535.0,8.036838044672829e-06,0.00998314191243593,1.0,163.21623833008798,0.026485852661336955,0.978,1.342633,7
15321.0,38535.0,5.4862284008194135e-06,0.006972930009647635,1.0,258.43154337715754,0.035124907084306996,0.978,1.342633,7
15498.0,71257.0,3.156773769996516e-06,0.01252051186987926,1.0,62.2483179400854,0.0056598863773885556,1.039,1.0200235,2
15498.0,71257.0,4.325491435993021e-06,0.009318444099014563,1.0,101.83988396732988,0.022411694576981552,1.039,1.0200235,2
15542.0,18201.0,3.0941168648344786e-07,0.005299784914902114,1.0,19.772686001849905,0.014853616132212394,0.967,0.83493316,4
15542.0,18201.0,4.4988025361935035e-07,0.004928918561033592,1.0,23.855578344048148,0.013859995267318088,0.967,0.83493316,4
15542.0,18201.0,2.6058403149735035e-06,0.007129879529693858,1.0,97.11614658704815,0.020770678129322092,0.967,0.83493316,4
15542.0,18201.0,7.220731970705926e-06,0.011781128003093277,1.0,151.08610383769232,0.014800735779403265,0.967,0.83493316,4
15544.0,41445.0,3.0265617155993667e-05,0.03234886685454737,2.0,29.757789925291988,0.018445813482681723,0.931,1.3802952,4
15544.0,41445.0,5.731369660670961e-07,0.005344572696390602,1.0,60.881190967413026,0.019621563930771673,0.931,1.3802952,4
15544.0,41445.0,3.987541668285603e-07,0.005507796078944756,1.0,138.38154731603788,0.05133178185990475,0.931,1.3802952,4
15544.0,41445.0,3.423179572945819e-07,0.0056627408561882395,1.0,217.1828466571441,0.013492015124618074,0.931,1.3802952,4
15577.0,72280.0,2.9229517097550482e-05,0.025907179039754116,1.0,3.192230393073495,0.036827218017488415,1.131,1.5256369,4
15577.0,72280.0,2.873781257167804e-05,0.03469507732076487,1.0,7.287004782019356,0.02287613495971156,1.131,1.5256369,4
15577.0,72280.0,0.0001427720545596034,0.049417542571124407,1.0,14.476361178991468,0.01681107020505943,1.131,1.5256369,4
15577.0,72280.0,2.537500153642015e-05,0.026305364568715742,1.0,61.980808988387956,0.020532437308040396,1.131,1.5256369,4
15588.0,22849.0,6.304648305222844e-06,0.00967506664259786,1.0,43.303313202913614,0.024109898305496445,0.795,0.89961433,4
15588.0,22849.0,7.364124568052219e-06,0.014707188827966582,1.0,63.49710925012883,0.010730345316344772,0.795,0.89961433,4
15588.0,22849.0,1.7813276867916713e-05,0.009452600592621216,1.0,149.88631217728002,0.04047552727704345,0.795,0.89961433,4
15588.0,22849.0,3.3164520646394334e-05,0.017668563411060163,1.0,232.44846836168338,0.027315987717716886,0.795,0.89961433,4
15601.0,49945.0,1.0925097886427474e-05,0.02319826091078112,1.0,7.490684919904397,0.007744745422766043,1.134,1.0699642,5
15601.0,49945.0,3.9657149935558676e-06,0.014373902445457018,1.0,10.02175820575987,0.011845782148154889,1.134,1.0699642,5
15601.0,49945.0,1.5918640912747566e-05,0.02696289762758369,1.0,31.7423954697885,0.014711622834554329,1.134,1.0699642,5
15601.0,49945.0,1.705479238834925e-05,0.007554238166477059,1.0,115.63200663736636,0.03741899771936854,1.134,1.0699642,5
15601.0,49945.0,5.545257271762371e-05,0.015681582423419844,1.0,252.55287849866266,0.01352813564700459,1.134,1.0699642,5
15626.0,49414.0,3.3509765061106325e-07,0.005260727784936026,1.0,27.301397143426883,0.025088958740306817,1.028,0.9683094,4
15626.0,49414.0,5.016463255601581e-06,0.006150638313006281,1.0,37.67646821744222,0.015334864050556484,1.028,0.9683094,4
15626.0,49414.0,1.0500648895564857e-05,0.008806224620604566,1.0,65.00017793920779,0.03618208645279965,1.028,0.9683094,4
15626.0,49414.0,4.6395070028888966e-07,0.004625258985663789,1.0,292.41291022520113,0.057621399661372544,1.028,0.9683094,4
15647.0,49588.0,3.543055413360663e-05,0.01732814137360915,1.0,32.92266027751908,0.020034470247732007,0.737,0.77419823,3
15647.0,49588.0,1.5902690418257736e-05,0.01867500462747543,1.0,104.26235548214521,0.04609582298788344,0.737,0.77419823,3
15647.0,49588.0,4.4986810377437016e-05,0.023901772082774924,1.0,290.8160948261821,0.03398650959379931,0.737,0.77419823,3
15664.0,59540.0,1.238490885978356e-05,0.04121453321742348,1.0,26.154189952124426,0.05221681658854627,1.022,1.5030755,4
15664.0,59540.0,9.901324890182837e-05,0.043617008154151364,1.0,47.805446061739566,0.01068395372344349,1.022,1.5030755,4
15664.0,59540.0,9.420868467928956e-06,0.05878663530172653,1.0,118.81780283097834,0.023802618808383816,1.022,1.5030755,4
15664.0,59540.0,1.958352910192598e-05,0.07201893726101731,1.0,230.3319171135067,0.04353011826354188,1.022,1.5030755,4
15678.0,28887.0,4.593573546650344e-07,0.005153155486703201,1.0,40.513465700864195,0.05402886702322379,0.875,1.0913652,4
15678.0,28887.0,3.6532806200837337e-06,0.010514126594986547,1.0,54.020171572824104,0.036728142194441454,0.875,1.0913652,4
15678.0,28887.0,7.408441060455656e-06,0.011279313093414612,1.0,96.15449265025406,0.04821989283691949,0.875,1.0913652,4
