star_id,period,radius,tdur,rhostar,rstar,mstar,npl,mass
1317,9.74244492,0.66187572,0.0,1.0,1.0,1.0,6,0.2974531152098942
1317,21.2222924,0.758580789,0.0,1.0,1.0,1.0,6,0.39874092084048357
1317,78.4976764,0.53783665,0.0,1.0,1.0,1.0,6,0.13274734425825893
1317,262.393111,0.640515152,0.0,1.0,1.0,1.0,6,0.2541514979642914
1317,348.032104,0.387312201,0.0,1.0,1.0,1.0,6,0.10476505093548587
1334,11.6463122,2.92653047,0.0,1.0,1.0,1.0,6,13.034846812930999
1334,28.3581194,2.47176871,0.0,1.0,1.0,1.0,6,5.456861539111426
1334,44.569499,1.49981436,0.0,1.0,1.0,1.0,6,3.4874279964328485
1334,114.205697,1.48398836,0.0,1.0,1.0,1.0,6,5.611231994011496
1334,383.344655,1.65559663,0.0,1.0,1.0,1.0,6,4.300702102723168
1386,9.57157544,1.2324713,0.0,1.0,1.0,1.0,7,2.638585460486608
1386,39.4173885,0.989000434,0.0,1.0,1.0,1.0,7,0.9344017089037325
1386,65.7946601,1.26075706,0.0,1.0,1.0,1.0,7,2.19342650583802
1386,132.046129,1.14866864,0.0,1.0,1.0,1.0,7,1.5417149708118596
1386,227.626809,1.20338424,0.0,1.0,1.0,1.0,7,1.8955637677348407
1386,364.860666,1.13036927,0.0,1.0,1.0,1.0,7,1.2244387757631778
1441,7.43678059,1.36857712,0.0,1.0,1.0,1.0,8,2.181242759712312
1441,13.1017498,2.88013119,0.0,1.0,1.0,1.0,8,7.988709714593908
1441,37.1996917,2.33619891,0.0,1.0,1.0,1.0,8,5.490160588097414
1441,69.150971,2.13384232,0.0,1.0,1.0,1.0,8,5.297247877864502
1441,138.967012,1.04632091,0.0,1.0,1.0,1.0,8,1.501547745891101
1441,216.077991,1.17786461,0.0,1.0,1.0,1.0,8,1.5506117881049926
1441,355.290384,0.851637594,0.0,1.0,1.0,1.0,8,0.5664293164171434
1450,29.554378,2.80388761,0.0,1.0,1.0,1.0,5,6.566451049285915
1450,49.8046117,2.67785113,0.0,1.0,1.0,1.0,5,5.118478365871093
1450,105.043767,1.52476733,0.26724231625,1.0,1.0,1.0,5,3.1679171429409783
1450,203.301788,1.82414512,0.0,1.0,1.0,1.0,5,4.740250428612486
1501,6.40045177,2.78402266,0.0,1.0,1.0,1.0,8,8.691190828089248
1501,13.9067698,2.48235987,0.0,1.0,1.0,1.0,8,5.903040201971734
1501,22.3847081,3.37904439,0.0,1.0,1.0,1.0,8,6.250665818434254
1501,35.973334,1.77060817,0.0,1.0,1.0,1.0,8,5.738556108043348
1501,83.1147673,2.33239629,0.0,1.0,1.0,1.0,8,4.902153531482351
1501,141.315358,3.12859862,0.0,1.0,1.0,1.0,8,7.303024705448709
1501,311.953047,1.77835846,0.0,1.0,1.0,1.0,8,5.742320281960209
1511,12.3316218,4.06121547,0.0,1.0,1.0,1.0,6,15.66790197149362
1511,17.6797855,4.72087091,0.0,1.0,1.0,1.0,6,19.547824048652487
1511,27.6129056,5.96615827,0.0,1.0,1.0,1.0,6,35.722464795732535
1511,151.98887,3.66144763,0.0,1.0,1.0,1.0,6,15.41849970125527
1511,374.824429,5.32969149,0.0,1.0,1.0,1.0,6,32.61491729819029
1569,12.5102334,1.00074918,0.0,1.0,1.0,1.0,7,0.9108443757672793
1569,19.8802838,1.42816577,0.0,1.0,1.0,1.0,7,2.638234510248438
1569,35.9918637,1.4277653,0.0,1.0,1.0,1.0,7,2.7392388579718103
1569,91.8293633,1.30289166,0.0,1.0,1.0,1.0,7,1.9231247584592261
1569,160.035121,0.955425883,0.0,1.0,1.0,1.0,7,0.7313175082770624
1569,282.197477,1.73677994,0.0,1.0,1.0,1.0,7,5.699747299323345
1728,9.66634804,0.771855741,0.13285436625,1.0,1.0,1.0,8,0.420310417150734
1728,18.1139006,0.530021742,0.0,1.0,1.0,1.0,8,0.127110333793604
1728,36.5019245,0.510889232,0.0,1.0,1.0,1.0,8,0.1164748009320736
1728,73.2122209,0.511946198,0.0,1.0,1.0,1.0,8,0.1258500590551232
1728,175.107671,0.336489597,0.0,1.0,1.0,1.0,8,0.10174369606976627
1728,269.571831,0.414643856,0.0,1.0,1.0,1.0,8,0.10808973464701896
1728,385.52772,0.293833745,0.0,1.0,1.0,1.0,8,0.10176695684389016
1731,20.9072508,1.75761946,0.0,1.0,1.0,1.0,6,3.3395925981860706
1731,94.7476102,2.39221485,0.0,1.0,1.0,1.0,6,5.918915819883905
1731,164.39815,2.67978294,0.0,1.0,1.0,1.0,6,4.740867860087577
1731,258.639935,3.4093521,0.0,1.0,1.0,1.0,6,12.294059112880827
1731,376.388247,4.26808275,0.0,1.0,1.0,1.0,6,19.374644507341664
1787,26.206813,1.97192717,0.0,1.0,1.0,1.0,6,6.735527695762825
1787,42.9823401,1.97886916,0.0,1.0,1.0,1.0,6,6.007284631240555
1787,56.644721,1.84381932,0.0,1.0,1.0,1.0,6,6.038058394060439
1787,87.081454,2.41697784,0.0,1.0,1.0,1.0,6,5.08296178955106
1787,183.470664,1.57179635,0.0,1.0,1.0,1.0,6,3.4099686150440287
1814,5.12760999,1.35558805,0.0,1.0,1.0,1.0,8,2.7205652519603727
1814,11.1641674,1.4902769,0.0,1.0,1.0,1.0,8,3.1245680846147987
1814,15.8062893,1.90190838,0.0,1.0,1.0,1.0,8,6.833801538766853
1814,26.2815014,2.42061477,0.0,1.0,1.0,1.0,8,5.569874239952391
1814,54.9323978,1.72720152,0.0,1.0,1.0,1.0,8,5.489514052853198
1814,188.430397,1.45952632,0.0,1.0,1.0,1.0,8,0.6690612979830979
1814,329.544323,1.42019575,0.0,1.0,1.0,1.0,8,2.6984998140455327
1865,63.8977698,1.440889,0.0,1.0,1.0,1.0,6,3.0349249382955685
1865,81.6616667,1.15858894,0.24416532999999999,1.0,1.0,1.0,6,1.2892043911226883
1865,145.582857,0.635897646,0.0,1.0,1.0,1.0,6,0.23730258184446842
1865,187.551929,0.954849482,0.0,1.0,1.0,1.0,6,0.8148201967479152
1898,33.1319327,4.43598533,0.0,1.0,1.0,1.0,5,16.316409629904143
1898,83.6228371,4.01671016,0.0,1.0,1.0,1.0,5,15.93785499831064
1898,144.434244,3.96065251,0.0,1.0,1.0,1.0,5,17.602936165645204
1898,357.66918,4.18176973,0.0,1.0,1.0,1.0,5,16.32054941489026
1934,5.2303033,1.44501096,0.0,1.0,1.0,1.0,5,3.0377083303000836
1934,45.7221729,1.00105031,0.0,1.0,1.0,1.0,5,0.37563883356175587
1934,90.2087656,1.06142691,0.0,1.0,1.0,1.0,5,1.2514386840270146
1934,236.147328,1.27460577,0.0,1.0,1.0,1.0,5,1.733977258877465
1960,7.55213126,1.1707267,0.0,1.0,1.0,1.0,6,1.3826965736628194
1960,19.0658507,1.85292079,0.0,1.0,1.0,1.0,6,6.713091450231383
1960,38.7589261,1.79432945,0.0,1.0,1.0,1.0,6,1.694150425177579
1960,56.1408858,2.2211541,0.0,1.0,1.0,1.0,6,3.841182604502818
1960,118.793186,2.00090335,0.0,1.0,1.0,1.0,6,5.076490229221942
1965,6.21862063,1.35573416,0.0,1.0,1.0,1.0,8,2.6340847852648057
1965,10.3469317,2.04723722,0.0,1.0,1.0,1.0,8,6.717703184355781
1965,17.4637326,1.55833768,0.0,1.0,1.0,1.0,8,3.8198373340317455
1965,33.4249104,1.8024303,0.0,1.0,1.0,1.0,8,4.975120159513622
1965,59.7222952,2.31001207,0.0,1.0,1.0,1.0,8,4.74240828315139
1965,125.001531,1.32977114,0.0,1.0,1.0,1.0,8,2.362643449282749
1965,234.045121,1.17555214,0.0,1.0,1.0,1.0,8,1.5872998902227797
1970,21.5188353,2.10038812,0.0,1.0,1.0,1.0,7,6.5747576191363954
1970,39.4086036,1.35220543,0.0,1.0,1.0,1.0,7,2.252114414592688
1970,68.0772635,0.697494461,0.0,1.0,1.0,1.0,7,0.26356666897578085
1970,92.7561564,0.618216752,0.0,1.0,1.0,1.0,7,0.20446816992681038
1970,127.065876,0.580406776,0.0,1.0,1.0,1.0,7,0.1528049194696225
1970,207.795482,0.770897558,0.0,1.0,1.0,1.0,7,0.3446039535889839
2026,5.95159442,0.517958993,0.0913969525,1.0,1.0,1.0,8,0.13573140965506508
2026,15.1528431,0.315894344,0.17570532583333334,1.0,1.0,1.0,8,0.10202060535079753
2026,22.6462414,0.295015728,0.0,1.0,1.0,1.0,8,0.10227601864170188
2026,41.4469157,0.390659934,0.0,1.0,1.0,1.0,8,0.10610349674062242
2026,143.026718,0.365771131,0.0,1.0,1.0,1.0,8,0.10417226351177622
2026,289.298599,0.421944562,0.0,1.0,1.0,1.0,8,0.10448203021227831
2069,5.4679485,0.424872305,0.0,1.0,1.0,1.0,7,0.10462522461888205
2069,8.47150547,0.205383665,0.0,1.0,1.0,1.0,7,0.0
2069,14.0795952,0.299543303,0.0,1.0,1.0,1.0,7,0.10205950540463293
2069,24.086502,0.53835413,0.0,1.0,1.0,1.0,7,0.13494403703844615
2069,50.3916653,0.344241361,0.0,1.0,1.0,1.0,7,0.1029711845406381
2069,175.584903,0.34598495,0.0,1.0,1.0,1.0,7,0.10209420520222175
2075,8.99064366,2.12861661,0.0,1.0,1.0,1.0,7,7.788507027501007
2075,21.5056849,4.70716762,0.0,1.0,1.0,1.0,7,23.44065920830259
2075,41.6691561,3.45022065,0.0,1.0,1.0,1.0,7,10.658692599542452
2075,86.59684,3.8623094,0.0,1.0,1.0,1.0,7,16.763641394461317
2075,120.882795,4.95086052,0.0,1.0,1.0,1.0,7,23.387181933753624
2075,188.960962,5.57975,0.0,1.0,1.0,1.0,7,24.34872287586137
2092,148.337088,1.95031532,0.0,1.0,1.0,1.0,5,5.2187898392843035
2092,281.114525,2.00652955,0.5580611916666667,1.0,1.0,1.0,5,5.472046925152755
2144,6.38383816,3.1945034,0.0,1.0,1.0,1.0,7,10.297543406230213
2144,13.4445441,1.60432448,0.0,1.0,1.0,1.0,7,3.7761873229078864
2144,19.6292249,1.45361352,0.0,1.0,1.0,1.0,7,2.3951547459221834
2144,34.8955319,1.49925274,0.0,1.0,1.0,1.0,7,2.848276278264902
2144,65.8866466,0.866007727,0.0,1.0,1.0,1.0,7,0.6969007720358895
2144,178.313503,0.806828376,0.0,1.0,1.0,1.0,7,0.4307018209177981
2166,8.58713442,2.87237336,0.0,1.0,1.0,1.0,7,10.564591872911704
2166,28.0209117,3.41253321,0.0,1.0,1.0,1.0,7,11.426389433987417
2166,39.0994923,4.02798117,0.0,1.0,1.0,1.0,7,15.321228336783694
2166,54.591815,3.42991795,0.0,1.0,1.0,1.0,7,7.465351435708394
2166,118.59486,2.33618524,0.0,1.0,1.0,1.0,7,5.569253359053105
2166,301.742987,1.61532605,0.0,1.0,1.0,1.0,7,2.8518867427074777
2215,3.3716252,1.67072735,0.0,1.0,1.0,1.0,8,5.299450994801724
2215,4.87372663,2.37269233,0.0,1.0,1.0,1.0,8,7.324390232727197
2215,10.407059,2.14050115,0.0,1.0,1.0,1.0,8,7.234632112512775
2215,36.2999674,2.92430441,0.0,1.0,1.0,1.0,8,6.001344756846544
2215,76.9493143,3.07614701,0.0,1.0,1.0,1.0,8,8.309929902317588
2215,117.881642,2.86130056,0.0,1.0,1.0,1.0,8,6.398877251573314
2215,241.154223,2.83757843,0.0,1.0,1.0,1.0,8,4.38308392758057
2248,6.63438506,2.29292365,0.0,1.0,1.0,1.0,7,7.339399969846969
2248,22.3051304,3.49836086,0.0,1.0,1.0,1.0,7,13.163288992576737
2248,34.7564402,3.37798053,0.0,1.0,1.0,1.0,7,10.081104189692958
2248,48.920739,2.92644723,0.0,1.0,1.0,1.0,7,6.308107190880404
2248,102.52625,3.47864826,0.0,1.0,1.0,1.0,7,12.924017643512066
2248,305.80002,2.44755354,0.0,1.0,1.0,1.0,7,5.276320071666275
2297,10.5132417,1.20730637,0.0,1.0,1.0,1.0,5,1.1049049903194177
2297,68.6236758,1.88847603,0.0,1.0,1.0,1.0,5,5.866959694022903
2297,112.049042,1.87550128,0.0,1.0,1.0,1.0,5,6.395768283157581
2297,324.78878,1.66405899,0.0,1.0,1.0,1.0,5,4.5964003890418414
2525,11.0465687,0.801756139,0.19051499166666666,1.0,1.0,1.0,8,0.362791353015931
2525,23.208691,0.841043414,0.18508073291666668,1.0,1.0,1.0,8,0.3991704759170608
2525,34.7880659,1.87866295,0.0,1.0,1.0,1.0,8,6.728542165553035
2525,61.7190665,1.65929278,0.0,1.0,1.0,1.0,8,3.47917616315061
2525,113.175957,2.08364514,0.0,1.0,1.0,1.0,8,6.867033319759014
2525,182.66826,2.20280543,0.0,1.0,1.0,1.0,8,4.155091233490009
2525,257.176595,3.93113758,0.0,1.0,1.0,1.0,8,16.500919655535455
2571,6.98789806,1.13238286,0.0,1.0,1.0,1.0,8,1.6865950340139464
2571,23.3421519,1.59788022,0.0,1.0,1.0,1.0,8,4.828518921681665
2571,32.5614902,1.38771638,0.0,1.0,1.0,1.0,8,2.277890694218488
2571,59.8616616,1.01110478,0.0,1.0,1.0,1.0,8,0.9448445594681711
2571,106.210644,0.827453659,0.0,1.0,1.0,1.0,8,0.4306892146978466
2571,183.346719,0.753213023,0.0,1.0,1.0,1.0,8,0.4110634354228727
2571,264.048497,0.649617671,0.0,1.0,1.0,1.0,8,0.18360933571064375
2579,46.1225707,4.16629522,0.0,1.0,1.0,1.0,6,5.395190501426143
2579,68.5805924,3.01819447,0.0,1.0,1.0,1.0,6,6.251277230095061
2579,138.486681,3.22205329,0.0,1.0,1.0,1.0,6,9.729666584711476
2579,278.89511,2.33117392,0.0,1.0,1.0,1.0,6,4.701854452831373
2584,11.9336831,2.4415625,0.0,1.0,1.0,1.0,6,5.9063160855490295
2584,16.9325819,2.87346278,0.0,1.0,1.0,1.0,6,6.5514378780226
2584,103.116047,2.1741398,0.0,1.0,1.0,1.0,6,5.812199587994051
2584,173.449183,2.42023628,0.0,1.0,1.0,1.0,6,4.942763916246945
2584,313.065428,3.25521199,0.0,1.0,1.0,1.0,6,5.598964657460301
2588,16.1364773,0.92440784,0.18744676791666667,1.0,1.0,1.0,5,0.6433620324717586
2588,34.2325143,0.77237205,0.23813162291666667,1.0,1.0,1.0,5,0.40460472120372015
2588,56.6522452,0.865625662,0.0,1.0,1.0,1.0,5,0.4876398609444551
2588,172.907632,1.08434952,0.0,1.0,1.0,1.0,5,0.8231400878743194
2727,13.1536885,1.47220931,0.0,1.0,1.0,1.0,6,2.5211063499906325
2727,21.6954637,1.60283803,0.0,1.0,1.0,1.0,6,2.5168485358562256
2727,45.6971569,2.24361343,0.0,1.0,1.0,1.0,6,4.983593214048339
2727,91.5396574,2.27209055,0.0,1.0,1.0,1.0,6,5.518749246631827
2727,257.697846,1.45842516,0.0,1.0,1.0,1.0,6,3.5762038551445627
2754,22.8074801,1.2489715,0.17032032500000002,1.0,1.0,1.0,5,1.774331914266992
2754,52.7144335,1.2732731,0.0,1.0,1.0,1.0,5,1.988046278074108
2754,78.5028996,1.2865917,0.0,1.0,1.0,1.0,5,2.3473847919993642
2754,300.709748,1.30592529,0.0,1.0,1.0,1.0,5,2.252384942727245
2819,5.65099005,2.44174523,0.0,1.0,1.0,1.0,9,7.853713087776916
2819,8.27649368,3.04613374,0.0,1.0,1.0,1.0,9,8.825771003506972
2819,13.8421891,2.57694619,0.20664230375,1.0,1.0,1.0,9,7.376496118489177
2819,21.3067979,1.76407798,0.0,1.0,1.0,1.0,9,5.896608248218321
2819,39.4363597,0.918431411,0.0,1.0,1.0,1.0,9,0.7087075602762205
2819,59.5449434,0.60337822,0.0,1.0,1.0,1.0,9,0.19980408235155578
2819,125.374439,0.697676089,0.0,1.0,1.0,1.0,9,0.3061977895774831
2819,248.798825,0.620352203,0.0,1.0,1.0,1.0,9,0.1664121193418707
2820,28.6123566,1.96266707,0.0,1.0,1.0,1.0,5,3.360165236223252
2820,95.711715,2.71676346,0.0,1.0,1.0,1.0,5,4.729574037602223
2820,169.230826,3.35171786,0.0,1.0,1.0,1.0,5,9.962447609937563
2820,341.104832,1.91617008,0.0,1.0,1.0,1.0,5,6.046547482481035
2838,3.65104126,2.57720599,0.0,1.0,1.0,1.0,7,8.017871385106734
2838,17.5443428,2.78253849,0.0,1.0,1.0,1.0,7,6.441861377135261
2838,43.9329852,2.05830878,0.0,1.0,1.0,1.0,7,5.019328662148318
